"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",240
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",2200
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Chrysler","RAM 3500","Camiones ligeros","Pick Ups",71
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",2394
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Chrysler","RAM 4000 Diesel","Camiones ligeros","Pick Ups",15
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Fiat","Fiat 500-","Automóviles","Subcompactos",5480
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Ford Motor","Fiesta NA Sedan","Automóviles","Subcompactos",6577
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Ford Motor","Fiesta NA 5 DR","Automóviles","Subcompactos",3657
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Ford Motor","Fusion","Automóviles","Compactos",26841
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Ford Motor","H - 215","Camiones ligeros","Pick Ups",524
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Ford Motor","MKZ-","Automóviles","De Lujo",4267
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",2256
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Aveo-","Automóviles","Subcompactos",6026
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Captiva Sport","Camiones ligeros","SUV's",2970
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",2502
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",2148
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",267
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",7962
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","HHR 5 PTAS","Automóviles","Compactos",6682
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Saab 9-4x","Automóviles","De Lujo",19
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",611
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",185
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",17284
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",66
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","General Motors","SRX SUV-","Camiones ligeros","SUV's",8217
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Honda","Accord 4PTS-","Automóviles","De Lujo",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Honda","CR-V-","Camiones ligeros","SUV's",4894
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",2177
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Chasis Largo Diesel","Camiones ligeros","Pick Ups",494
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Estacas Largo","Camiones ligeros","Pick Ups",368
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Estacas Largo Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Frontier L4","Camiones ligeros","Pick Ups",242
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","March","Automóviles","Subcompactos",2442
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Pickup Doble Cabina","Camiones ligeros","Pick Ups",2599
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Pickup Doble Cabina Diesel","Camiones ligeros","Pick Ups",33
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Pickup Largo","Camiones ligeros","Pick Ups",796
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Pickup Largo Diesel","Camiones ligeros","Pick Ups",3
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Platina 4 PTS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Sentra","Automóviles","Compactos",13513
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Sentra SE R","Automóviles","Compactos",119
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Nissan","Sentra 4 PTS","Automóviles","Compactos",0
